,1,1l,1r,1s,2,2l,2r,2s,3,3l,3r,3s,4,4l,4r,4s,id,1_2,1_3,1_4,2_1,2_3,2_4,3_1,3_2,3_4,4_1,4_2,4_3,real_0,real_1,real_2,real_3,wait0,travel0,stop0,timeloss0,speed0,wait1,travel1,stop1,timeloss1,speed1,wait2,travel2,stop2,timeloss2,speed2,wait3,travel3,stop3,timeloss3,speed3,wait4,travel4,stop4,timeloss4,speed4,time,performance measure
0,4,1,1,2,4,1,1,2,3,1,1,1,4,1,1,2,real,225,409,158,158,82,468,551,132,113,90,537,105,15,30,15,30,45.54616895874263,103.08349705304519,1.038310412573674,57.45671905697444,7.365710990160807,34.72549019607843,90.13235294117646,0.8696078431372549,44.48088235294124,7.783954724834886,35.46786389413989,91.2117202268431,0.9017013232514177,45.599281663515974,7.683062865608342,30.89662447257384,85.72784810126582,0.8227848101265823,40.125822784810126,7.97306117484313,31.07471264367816,86.05842911877394,0.8362068965517241,40.449252873563225,7.938605326536108,2.9373483657836914,13.753979324254356
0,4,1,1,2,4,1,1,2,3,1,1,1,4,1,1,2,real,225,409,158,158,82,468,551,132,113,90,537,105,13,30,15,30,51.3741362290227,109.89930898321816,1.1105626850937809,64.28870681145115,7.418944198055449,34.76545632973504,90.1638861629048,0.8783120706575074,44.52093228655549,7.729611956057354,35.51149425287356,91.09770114942529,0.8840996168582376,45.47204022988507,7.722354421020262,30.080593849416754,84.57370095440085,0.809119830328738,38.969777306468764,8.038724503924751,28.15067178502879,82.68234165067179,0.7869481765834933,37.07168905950097,8.16327417409545,2.9533896446228027,13.537569273817644
0,4,1,1,2,4,1,1,2,3,1,1,1,4,1,1,2,real,225,409,158,158,82,468,551,132,113,90,537,105,15,28,15,30,49.40944881889764,108.52165354330708,1.125984251968504,62.35759842519682,7.341360133677126,41.143992055610724,98.28798411122145,1.0198609731876862,52.59623634558091,7.46838522917323,41.876555023923444,98.94641148325358,1.0,53.32325358851682,7.454179821852135,36.141176470588235,91.90374331550802,0.9144385026737968,46.297251336898405,7.64754127738796,32.274566473988436,87.6319845857418,0.8583815028901735,42.009210019267776,7.958581298656324,2.9790432453155518,21.318259886312838
0,4,1,1,2,4,1,1,2,3,1,1,1,4,1,1,2,real,225,409,158,158,82,468,551,132,113,90,537,105,15,30,17,30,50.12787212787213,108.79020979020979,1.1028971028971029,63.039940059940115,7.194509361491739,37.83764940239044,93.90836653386454,0.9372509960159362,48.27683266932269,7.579211975980541,37.0,92.79538904899135,0.9020172910662824,47.16510086455336,7.630037527165477,33.24439701173959,88.25933831376734,0.847385272145144,42.63621131270011,7.753380808557787,30.679190751445088,85.45472061657033,0.802504816955684,39.811377649325635,7.938749543089735,2.926907777786255,17.649826428110114
0,4,1,1,2,4,1,1,2,3,1,1,1,4,1,1,2,real,225,409,158,158,82,468,551,132,113,90,537,105,15,30,15,29,42.24271844660194,98.91359223300971,0.9825242718446602,53.287621359223316,7.492575409699234,33.639842983316974,88.88812561334642,0.8606476938174681,43.22767419038265,7.796018364384873,34.28867924528302,89.68962264150943,0.8632075471698113,44.07296226415091,7.753106530680933,30.58613445378151,85.24894957983193,0.8245798319327731,39.637815126050434,7.97700233700693,29.947718631178706,84.77756653992395,0.8279467680608364,39.16242395437262,7.96029265342055,2.8596935272216797,11.545580731139253
0,4,1,1,2,4,1,1,2,3,1,1,1,4,1,1,2,real,225,409,158,158,82,468,551,132,113,90,537,105,13,30,15,29,49.3448275862069,107.19901477832512,1.0807881773399015,61.5893201970443,7.410550215894442,34.741106719367586,90.06126482213439,0.883399209486166,44.4316205533597,7.7509659228667225,34.412940057088484,89.87535680304472,0.8915318744053282,44.27825880114177,7.73607280426226,29.84468085106383,84.45106382978723,0.798936170212766,38.79824468085105,8.02781480971371,28.11047619047619,82.64761904761905,0.7904761904761904,37.017438095238035,8.082729443902696,2.9529244899749756,12.830597462902437
0,4,1,1,2,4,1,1,2,3,1,1,1,4,1,1,2,real,225,409,158,158,82,468,551,132,113,90,537,105,15,28,15,29,50.72376237623762,110.27029702970297,1.1712871287128712,64.07032673267332,7.2599435947250175,40.10427010923535,96.95431976166832,0.9990069513406157,51.27781529294934,7.500777917490089,40.26335877862596,97.16603053435115,1.001908396946565,51.573110687022954,7.46860074335126,34.94770544290288,90.60832443970118,0.9082177161152615,44.968495197438635,7.661346212134962,31.85645933014354,87.14832535885168,0.8497607655502393,41.52537799043063,7.902208569902521,2.9374847412109375,20.84370534964736
0,4,1,1,2,4,1,1,2,3,1,1,1,4,1,1,2,real,225,409,158,158,82,468,551,132,113,90,537,105,15,30,14,29,40.952334630350194,97.4464980544747,0.9708171206225681,51.81703307392995,7.53414657689103,32.671246319921494,87.75662414131502,0.8527968596663396,42.10114818449462,7.800165618982431,34.484270734032414,89.93326978074357,0.871306005719733,44.2835938989514,7.721046277640481,29.333686440677965,83.82944915254237,0.801906779661017,38.22430084745761,8.020822040494044,28.12763915547025,82.71401151631478,0.7859884836852208,37.088915547024975,8.17589219938254,2.8906006813049316,9.831825102297035
0,4,1,1,2,4,1,1,2,3,1,1,1,4,1,1,2,real,225,409,158,158,82,468,551,132,113,90,537,105,15,30,15,27,42.876699029126215,100.03398058252426,1.0087378640776699,54.394048543689266,7.393487715547394,32.36211972522081,87.63984298331698,0.8577036310107949,42.02000000000005,7.805854835990965,32.996212121212125,88.35700757575758,0.8702651515151515,42.72496212121211,7.727974766353427,28.451851851851853,82.9015873015873,0.7936507936507936,37.25638095238092,8.052566451986769,28.18857142857143,82.80952380952381,0.7942857142857143,37.17193333333329,8.089750768231346,2.8907344341278076,10.209119374322185
0,4,1,1,2,4,1,1,2,3,1,1,1,4,1,1,2,real,225,409,158,158,82,468,551,132,113,90,537,105,14,30,14,29,46.75466143277723,104.23552502453386,1.056918547595682,58.593925417075546,7.4178436882427405,33.36489151873767,88.56607495069034,0.873767258382643,42.954743589743615,7.788618459268376,32.03619047619048,87.05047619047619,0.8504761904761905,41.450800000000044,7.840078647466655,29.640889830508474,84.18961864406779,0.8103813559322034,38.55729872881353,8.025347089543441,28.164761904761903,82.72,0.7942857142857143,37.09767619047616,8.095846074648925,2.8750038146972656,11.016871043613358
0,4,1,1,2,4,1,1,2,3,1,1,1,4,1,1,2,real,225,409,158,158,82,468,551,132,113,90,537,105,15,31,14,29,39.806576402321085,96.09187620889749,0.9400386847195358,50.45322050290136,7.610485003596206,32.7265625,87.720703125,0.8486328125,42.072773437500054,7.834008231811519,33.436260623229465,88.77053824362606,0.8498583569405099,43.164721435316295,7.7972167502131144,28.992639327024186,83.38801261829653,0.8002103049421662,37.78562565720298,8.111458037422976,27.904852521408184,82.31779257849666,0.796384395813511,36.70951474785921,8.10014311337778,2.9061779975891113,8.751162282020157
0,4,1,1,2,4,1,1,2,3,1,1,1,4,1,1,2,real,225,409,158,158,82,468,551,132,113,90,537,105,15,30,14,28,42.734892787524366,99.83430799220272,1.00682261208577,54.1881871345029,7.415786222779757,32.1897738446411,87.36578171091445,0.856440511307768,41.73987217305804,7.81062378158005,32.7685009487666,88.07590132827325,0.8690702087286527,42.44398481973435,7.756403714704336,28.37923728813559,82.85381355932203,0.784957627118644,37.19613347457625,8.05939510275527,28.10952380952381,82.66666666666667,0.7914285714285715,37.04296190476187,8.108287094901598,2.9062654972076416,9.858302418033805
0,4,1,1,2,4,1,1,2,3,1,1,1,4,1,1,2,real,225,409,158,158,82,468,551,132,113,90,537,105,16,31,14,29,38.851851851851855,95.10038986354776,0.9337231968810916,49.476072124756335,7.497609227011456,32.314453125,87.3798828125,0.837890625,41.72673828124996,7.902481570297795,34.22211720226843,89.79962192816635,0.8790170132325141,44.1617296786389,7.7439803849288005,28.561181434599156,83.08755274261604,0.7858649789029536,37.469525316455695,8.115156766497035,30.657088122605366,85.566091954023,0.8342911877394636,39.95866858237548,7.948086448043671,2.9220831394195557,9.772079066613113
0,4,1,1,2,4,1,1,2,3,1,1,1,4,1,1,2,real,225,409,158,158,82,468,551,132,113,90,537,105,15,33,14,29,37.543052837573384,93.12622309197651,0.898238747553816,47.504442270058725,7.715599400103835,30.126705653021443,84.84502923976608,0.7894736842105263,39.16979532163739,8.023905896092806,32.37309160305343,87.44370229007633,0.8301526717557252,41.81079198473285,7.864087588624769,28.768421052631577,83.21684210526315,0.7957894736842105,37.565452631578964,8.114240756007106,28.050863723608444,82.33685220729366,0.7715930902111324,36.7222648752399,8.12375554902777,2.9685776233673096,6.510551407162575
0,4,1,1,2,4,1,1,2,3,1,1,1,4,1,1,2,real,225,409,158,158,82,468,551,132,113,90,537,105,15,31,13,29,38.27589545014521,94.27783155856729,0.9293320425943853,48.64402710551796,7.6523083132519485,30.548828125,85.3408203125,0.8154296875,39.684384765625,7.917384838153693,31.77047619047619,86.79714285714286,0.8285714285714286,41.17010476190474,7.914683071541977,28.202959830866806,82.55496828752642,0.7896405919661733,36.948742071881576,8.12871905562985,26.757430488974112,81.10546500479387,0.7708533077660594,35.486414189836985,8.246057613796536,2.953049659729004,6.296939819358078
0,4,1,1,2,4,1,1,2,3,1,1,1,4,1,1,2,real,225,409,158,158,82,468,551,132,113,90,537,105,15,31,14,30,41.9892578125,98.5146484375,0.9716796875,52.875312500000064,7.479523239891146,32.21170731707317,87.05853658536586,0.833170731707317,41.398556097561006,7.924219564022202,33.612264150943396,89.01320754716981,0.8754716981132076,43.380698113207565,7.782275922417063,29.54957805907173,84.18565400843882,0.8027426160337553,38.59098101265824,8.062068983143844,29.82758620689655,84.59578544061303,0.8189655172413793,38.9866954022989,8.01585184751693,2.9063241481781006,10.145687289835134
0,4,1,1,2,4,1,1,2,3,1,1,1,4,1,1,2,real,225,409,158,158,82,468,551,132,113,90,537,105,14,31,13,29,42.93255131964809,99.6891495601173,0.9882697947214076,54.04645161290319,7.600055476496928,31.808070866141733,86.78248031496064,0.8405511811023622,41.15476377952757,7.906805503125391,31.138783269961976,86.05893536121673,0.8365019011406845,40.44911596958173,7.895746165686701,28.527041357370095,82.8865323435843,0.7836691410392365,37.24683987274652,8.132266184518613,26.86964795432921,81.25689819219791,0.7764034253092293,35.626032350142744,8.19503259715334,2.874912977218628,7.8749873004534265
0,4,1,1,2,4,1,1,2,3,1,1,1,4,1,1,2,real,225,409,158,158,82,468,551,132,113,90,537,105,15,33,13,29,38.028210116731515,93.97178988326849,0.9027237354085603,48.33245136186774,7.675398980915606,29.78509196515005,84.31461761858664,0.7928363988383349,38.687434656340706,8.064380370910563,31.477358490566036,86.48490566037736,0.8320754716981132,40.85883018867916,7.917863427348289,28.209473684210526,82.58947368421053,0.7747368421052632,36.976473684210504,8.175675516301274,27.365019011406844,81.69581749049429,0.7813688212927756,36.08411596958177,8.145920812154957,2.7187891006469727,5.852842652126088
0,4,1,1,2,4,1,1,2,3,1,1,1,4,1,1,2,real,225,409,158,158,82,468,551,132,113,90,537,105,15,31,15,29,42.3173828125,98.9765625,0.9765625,53.33178710937496,7.444255920969697,32.4766081871345,87.49220272904483,0.8352826510721247,41.849278752436724,7.89811677050361,33.93478260869565,89.41020793950851,0.8780718336483931,43.77635160680514,7.766749169623189,29.679324894514767,84.35337552742617,0.8006329113924051,38.74548523206749,8.044613087259405,29.980842911877396,84.78448275862068,0.8247126436781609,39.172078544061314,7.980633228894183,2.8907415866851807,10.73462993641987
0,4,1,1,2,4,1,1,2,3,1,1,1,4,1,1,2,real,225,409,158,158,82,468,551,132,113,90,537,105,15,31,13,28,37.17248062015504,93.03682170542636,0.9001937984496124,47.38459302325577,7.691531511614722,30.771568627450982,85.59901960784313,0.8303921568627451,39.97772549019615,7.903437365219007,30.262759924385634,85.14650283553875,0.8289224952741021,39.52075614366723,7.943359585202649,27.61627906976744,81.96723044397463,0.773784355179704,36.309735729386894,8.132788863299258,27.056190476190476,81.41904761904762,0.780952380952381,35.80156190476191,8.188759708976223,2.890733242034912,5.713970373742387
0,4,1,1,2,4,1,1,2,3,1,1,1,4,1,1,2,real,225,409,158,158,82,468,551,132,113,90,537,105,13,31,13,28,44.5732421875,101.7041015625,1.03515625,56.06164062499999,7.520138619724427,29.9333986287953,84.77473065621939,0.8334965719882468,39.18437806072478,8.016653671258148,31.214629451395574,86.11838306063522,0.8575553416746872,40.51441770933591,8.02928699270858,28.98833510074231,83.38918345705196,0.799575821845175,37.77643690349947,8.170603857154285,26.111428571428572,80.23809523809524,0.7733333333333333,34.647980952380976,8.225367883488756,2.8747289180755615,7.3207967462319745
0,4,1,1,2,4,1,1,2,3,1,1,1,4,1,1,2,real,225,409,158,158,82,468,551,132,113,90,537,105,15,33,13,28,35.6124031007752,91.15213178294573,0.874031007751938,45.497189922480636,7.893462686534372,29.79494655004859,84.39261418853256,0.8056365403304179,38.759630709426716,8.020523696194333,30.636192271442034,85.38925541941565,0.8011310084825636,39.78728557964191,8.002893066910762,27.426160337552744,81.61919831223629,0.7721518987341772,35.99975738396629,8.242706095843538,26.691943127962084,80.94123222748816,0.7791469194312797,35.334047393364884,8.194658603572218,2.8749845027923584,3.990398088013234
0,4,1,1,2,4,1,1,2,3,1,1,1,4,1,1,2,real,225,409,158,158,82,468,551,132,113,90,537,105,15,31,12,28,37.841796875,93.859375,0.9345703125,48.21539062499994,7.655323700606942,29.678817733990147,84.28866995073892,0.8266009852216749,38.67889655172421,7.950404648823324,30.547115384615385,85.44615384615385,0.8317307692307693,39.844201923076945,8.004139741966846,26.287380699893955,80.35312831389183,0.7539766702014846,34.727221633085904,8.285697334389521,26.228927203065133,80.5316091954023,0.7557471264367817,34.92001915708811,8.234229987757526,2.8125391006469727,4.636196434149056
0,4,1,1,2,4,1,1,2,3,1,1,1,4,1,1,2,real,225,409,158,158,82,468,551,132,113,90,537,105,14,33,13,28,39.77299412915851,95.87769080234834,0.9197651663405088,50.28248532289633,7.865550633718543,29.364522417153996,83.92202729044834,0.7933723196881092,38.28531189083822,8.033577639653966,30.154580152671755,84.8587786259542,0.8005725190839694,39.22828244274815,8.050277858848604,28.336507936507935,82.60529100529101,0.7894179894179895,36.997100529100514,8.171918091983752,25.146806482364155,79.1534795042898,0.7492850333651097,33.54915157292664,8.367680657624469,2.8129148483276367,4.3054436820076685
0,4,1,1,2,4,1,1,2,3,1,1,1,4,1,1,2,real,225,409,158,158,82,468,551,132,113,90,537,105,15,34,13,28,36.75949367088607,92.38851022395326,0.8860759493670886,46.73652385589094,7.780867117829066,28.97676669893514,83.40948693126815,0.7812197483059051,37.76996127783165,8.13745644622826,30.562381852551987,85.23345935727788,0.8194706994328923,39.63681474480154,8.000835088227273,27.440251572327043,81.71069182389937,0.7620545073375262,36.10923480083857,8.239795889154257,27.24452901998097,81.56803044719315,0.7697431018078021,35.956137012369204,8.165474993305459,2.8433303833007812,4.213176687229731
0,4,1,1,2,4,1,1,2,3,1,1,1,4,1,1,2,real,225,409,158,158,82,468,551,132,113,90,537,105,15,33,11,28,34.94094869312681,90.40367860600193,0.8654404646660213,44.74969990319449,7.877386579790609,28.86159844054581,83.33333333333333,0.7962962962962963,37.72234892787532,8.037253013087652,28.070955534531695,82.49290444654683,0.7899716177861873,36.88879848628191,8.156898149605627,26.977801268498943,81.223044397463,0.7674418604651163,35.571310782241,8.205459262554095,25.475737392959086,79.60038058991437,0.7469077069457659,33.969105613701196,8.315396378834638,2.828021287918091,2.225881506906654
0,4,1,1,2,4,1,1,2,3,1,1,1,4,1,1,2,real,225,409,158,158,82,468,551,132,113,90,537,105,14,33,11,28,37.63271302644466,93.44074436826641,0.9079333986287953,47.77349657198829,7.853233127889573,28.411012782694197,82.80334316617503,0.8043264503441495,37.185840707964594,8.118937500224238,29.900386847195357,84.56769825918762,0.8201160541586073,38.98163442940045,8.135775964263722,27.55154091392136,81.71519659936239,0.7757704569606801,36.077056323060646,8.261963118922926,25.207094918504314,79.29817833173537,0.7392138063279002,33.668312559923336,8.336425820501729,2.828521966934204,2.9523610813409875
0,4,1,1,2,4,1,1,2,3,1,1,1,4,1,1,2,real,225,409,158,158,82,468,551,132,113,90,537,105,15,35,11,28,34.4529582929195,89.76042677012609,0.8603297769156159,44.10263821532499,8.000758706717145,28.711650485436895,83.07961165048543,0.7864077669902912,37.454242718446615,8.148377935441376,29.443289224952743,83.91493383742912,0.779773156899811,38.31978260869571,8.119471116781398,26.697993664202745,80.75607180570222,0.7613516367476241,35.141045406547015,8.328964313023928,25.413498098859314,79.50475285171103,0.7585551330798479,33.895190114068456,8.328642106328005,2.8746256828308105,1.550731026507077
0,4,1,1,2,4,1,1,2,3,1,1,1,4,1,1,2,real,225,409,158,158,82,468,551,132,113,90,537,105,15,33,11,30,35.63565891472868,91.1686046511628,0.8788759689922481,45.51671511627908,7.900208050039542,29.678328474246843,84.24392614188532,0.7998056365403304,38.60708454810494,8.045530478061696,30.269811320754716,84.93490566037735,0.7990566037735849,39.331575471698116,8.04337627902253,26.98521647307286,81.1752903907075,0.7624076029567054,35.55978880675817,8.287196168875811,26.285578747628083,80.53415559772296,0.7694497153700189,34.923766603415544,8.239091773718135,2.9218292236328125,3.3805709889357587
0,4,1,1,2,4,1,1,2,3,1,1,1,4,1,1,2,real,225,409,158,158,82,468,551,132,113,90,537,105,13,35,11,28,40.763956904995105,96.95396669931439,0.9333986287952988,51.33505386875619,7.953951547968354,30.01270772238514,84.47311827956989,0.8093841642228738,38.84514173998045,8.098610204986638,28.83142857142857,83.30571428571429,0.7980952380952381,37.7112761904762,8.202515974004635,28.265111346765643,82.57051961823966,0.7730646871686108,36.92506892895014,8.206887637733047,25.26952380952381,79.31619047619047,0.7438095238095238,33.712190476190415,8.331404940709081,2.922297954559326,3.7371612610022282
0,4,1,1,2,4,1,1,2,3,1,1,1,4,1,1,2,real,225,409,158,158,82,468,551,132,113,90,537,105,15,37,11,28,35.4580078125,90.736328125,0.861328125,45.10406249999995,7.887364974503648,27.446601941747574,81.73980582524271,0.7524271844660194,36.079873786407745,8.276538133885735,29.811483253588516,84.31004784688996,0.7760765550239235,38.707846889952144,8.110428824756127,27.257082896117524,81.47429171038824,0.7785939139559287,35.84738719832107,8.255643572220041,26.2464046021093,80.11313518696069,0.7325023969319271,34.49476510067108,8.316202942662109,2.890251636505127,1.9823648428409997
0,4,1,1,2,4,1,1,2,3,1,1,1,4,1,1,2,real,225,409,158,158,82,468,551,132,113,90,537,105,15,35,9,28,33.35271317829457,88.57170542635659,0.8381782945736435,42.91703488372086,8.023661587535766,27.14814814814815,81.3411306042885,0.7709551656920078,35.7053606237817,8.210704492122957,27.109952606635073,81.39146919431279,0.776303317535545,35.788919431279595,8.259117488500532,26.437632135306554,80.55179704016913,0.7568710359408034,34.901321353065555,8.288898266129863,24.903041825095055,78.8754752851711,0.7357414448669202,33.24231939163502,8.401033097705659,2.7813239097595215,-0.22051435392993426
0,4,1,1,2,4,1,1,2,3,1,1,1,4,1,1,2,real,225,409,158,158,82,468,551,132,113,90,537,105,15,35,11,27,33.32330097087379,88.55533980582524,0.845631067961165,42.927077669902914,8.001330037755427,28.716796875,83.1181640625,0.7783203125,37.47360351562496,8.094582271569152,29.171755725190838,83.7824427480916,0.7862595419847328,38.16458969465649,8.11575452325078,26.97568710359408,81.0507399577167,0.7653276955602537,35.44430232558141,8.260253949768977,24.109628217349858,77.95042897998093,0.7292659675881792,32.34139180171591,8.462731797582562,2.828021287918091,1.0221179509690983
0,4,1,1,2,4,1,1,2,3,1,1,1,4,1,1,2,real,225,409,158,158,82,468,551,132,113,90,537,105,16,35,9,28,31.53875968992248,86.60562015503876,0.8255813953488372,40.97576550387594,8.049679156774484,27.768707482993197,82.12439261418854,0.7687074829931972,36.47065111758994,8.133721683143012,28.1453154875717,82.5793499043977,0.7762906309751434,36.94767686424476,8.190132311917559,26.565400843881857,80.59177215189874,0.7584388185654009,34.992352320675124,8.298981566187988,24.73212583412774,78.62154432793136,0.7407054337464252,33.02584366062921,8.419140535224816,2.859333038330078,-0.07877467580469784
0,4,1,1,2,4,1,1,2,3,1,1,1,4,1,1,2,real,225,409,158,158,82,468,551,132,113,90,537,105,15,34,9,28,33.77582846003899,89.07699805068226,0.8615984405458089,43.41981481481479,7.984450654493939,27.361764705882354,81.65,0.7852941176470588,36.03551960784312,8.170640819157438,28.666345226615235,83.13500482160077,0.8090646094503375,37.55208293153329,8.195151896969932,25.765079365079366,79.71322751322751,0.7470899470899471,34.083999999999996,8.367812729011288,25.486590038314176,79.53831417624521,0.7413793103448276,33.91661877394631,8.330042969916958,2.8438901901245117,0.5265107732520391
0,4,1,1,2,4,1,1,2,3,1,1,1,4,1,1,2,real,225,409,158,158,82,468,551,132,113,90,537,105,15,35,9,29,33.25994180407371,88.41513094083415,0.8448108632395732,42.78641125121242,8.020633011565526,28.485881207400194,82.83739045764362,0.7789678675754625,37.191071080817906,8.134290299920972,28.9282982791587,83.45028680688337,0.7810707456978967,37.82953154875713,8.16193737850753,26.676532769556026,80.7262156448203,0.7600422832980972,35.11893234672304,8.300802113797678,24.168893129770993,78.03053435114504,0.7299618320610687,32.44024809160305,8.480155239567297,2.8752541542053223,0.49627555354729225
0,4,1,1,2,4,1,1,2,3,1,1,1,4,1,1,2,real,225,409,158,158,82,468,551,132,113,90,537,105,17,35,9,28,29.699226305609283,84.47388781431334,0.7978723404255319,38.82716634429404,8.13484870309084,27.291666666666668,81.5436046511628,0.7664728682170543,35.90132751937986,8.200671252849638,27.677966101694917,81.95856873822976,0.763653483992467,36.371478342749555,8.173874387361762,25.867864693446087,79.88794926004228,0.7526427061310782,34.25378435517975,8.349356324727866,25.555977229601517,79.67647058823529,0.7571157495256167,34.07376660341559,8.333571950745863,2.859067440032959,-0.8765490271552465
0,4,1,1,2,4,1,1,2,3,1,1,1,4,1,1,2,real,225,409,158,158,82,468,551,132,113,90,537,105,16,36,9,28,30.44927536231884,85.28405797101449,0.8077294685990338,39.64942028985512,8.129300730904864,27.61844660194175,81.86310679611651,0.7689320388349514,36.23469902912624,8.212445456034372,29.046313799621927,83.5085066162571,0.777882797731569,37.90270321361059,8.137461501317555,25.61246040126716,79.59239704329461,0.7465681098204857,33.967740232312565,8.385173993982145,25.28869895536562,79.4017094017094,0.7502374169040835,33.80788224121551,8.353362799977086,2.844036102294922,-0.5055333987536216
0,4,1,1,2,4,1,1,2,3,1,1,1,4,1,1,2,real,225,409,158,158,82,468,551,132,113,90,537,105,16,35,10,28,30.910144927536233,85.82415458937199,0.8106280193236715,40.195082125603854,8.07687860639238,28.173955296404277,82.48785228377065,0.7745383867832848,36.860709426627814,8.150609951937332,29.246458923512748,83.73087818696884,0.7809254013220018,38.11825306893298,8.113402405675943,25.53854276663147,79.51319957761352,0.7465681098204857,33.89565997888073,8.386988860136377,25.34377967711301,79.44539411206078,0.7559354226020892,33.851310541310525,8.336417354582819,2.8589699268341064,0.07170139250744967
0,4,1,1,2,4,1,1,2,3,1,1,1,4,1,1,2,real,225,409,158,158,82,468,551,132,113,90,537,105,19,35,9,28,28.700787401574804,83.24606299212599,0.7933070866141733,37.62690944881889,8.045665662999925,26.19686581782566,80.27424094025466,0.7355533790401567,34.62952987267387,8.290003404475554,27.659372026641293,82.01998097050428,0.7592768791627021,36.40752616555657,8.129057492395797,26.012738853503183,80.3099787685775,0.7547770700636943,34.659033970276006,8.26696217929159,26.89499036608863,81.03179190751445,0.7456647398843931,35.40006743737955,8.233060952779956,2.8128061294555664,-0.5530882680902721
